exp_id,parent_id,date,approach,change,tier,n_features,cv_mean,cv_std,folds,delta,significant,lb,runtime_min,seed,config,verdict,gini_pred,total_rel_err,best_iters,notes
e0236,e0049,2026-08-22T16:40:00,gbdt_direct,"RESIDUAL EDA (no model trained): decompose e0049 fold-4 OOF error and screen 15 structurally-new candidate families by corr(candidate, model residual) + incremental R^2 over [1, model_pred]",screen,15,,,,,no,,6,0,scripts/residual_screen.py,kill,,,,"HEADLINE: model is within 0.0010 RMSLE of perfectly predicting the conditional mean of its own 200 prediction bins (best-possible 1.7314 vs actual 1.7324); 54.7% of var(L) sits INSIDE bins it cannot distinguish. Task is 81.3% classification (oracle: perfect classifier + CONSTANT = 1.014 beats our classifier + PERFECT amount = 1.143); among bottom 8 bins mean_L|buy is flat ~3.5. Error concentrated in 7.35% of users = 28.8% of SSE: FPs (3.85%) are ~30% MORE active at every window (irreducible, not an error); FNs (3.51%) are active browsers, 52.5% never ordered, and inside the honest comparison population (33,916 never-bought active-in-30d, 12.9% conversion) NOTHING separates converters (all |cohen_d|<=0.18 and all WRONG-SIGNED). Screened 15 candidates: BTYD gap_mean/gap_sd/n, overdue, overdue_z (all 5 jointly incR2=0.00009), srch_per_day 0.00008, burst 0.00005, cart_accel 0.00004, cart2ord 0.00004, aov 0.00001, wknd_ord_share/cat_ord_share/browse_share/gmv_top1_share 0.00000, 5 level-free buying-SHAPE PCs 0.00018 -- ALL at or below the year-lag kill bar of 0.000135. overdue/overdue_z is the sharpest: d=-0.30 raw but corr(residual)=-0.006 because the model rebuilds it from recency+frequency. Per-cell bias correction (8x8x8, split-half corr +0.225) HURTS out of sample: +0.00261 raw, -0.00012 at k=200. Reusable screen at scripts/residual_screen.py -- costs seconds, would have killed all 22 prior candidates. See EXPERIMENTS.md 1q."
e0237,e0049,2026-08-22T17:30:00,gbdt_direct,"CLASSIFICATION-HEAD SCREEN (local proxy, no model shipped): AUC exchange rate, dedicated binary objective vs regression, hurdle, and classifier-score-as-feature stacking",screen,38,,,,,no,,22,"0,1,2",scripts/residual_screen.py,kill,,,,"EXCHANGE RATE (fold-4 OOF): +0.001 AUC = -0.0027 RMSLE, so classification quality is the highest-leverage quantity left. BUT the AUC ceiling is hard: 21 models we own (gbdt/xgb/automl/GRU/5 seq architectures) all sit in AUC 0.8481-0.8488, a 0.0007 band; only BTYD differs (0.824, worse). (1) DEDICATED BINARY OBJECTIVE beats regression on AUC by +0.00113 (8/9 runs, t=2.79, 3 anchors x 3 seeds) -- real but small. (2) HURDLE P(buy)*E[L|buy] LOSES 0/9, mean +0.00534 -- independently reconfirms e0010 at a modern baseline; the parts multiply in log space and the decomposition does not make estimation easier. (3) CLF-SCORE-AS-FEATURE looked like the win at -0.00851 (9/9) BUT COLLAPSES UNDER CONTROLS: noise-column control alone gives -0.00194 on this screen, a reg-OOF stack scores -0.01295 (BETTER than the clf stack, so the gain is STACKING not classification), and with pipeline params (min_data_in_leaf=200, l2=1.0) plus real early stopping the effect shrinks 15x to -0.00058 (sd 0.00124, 7/9) and FLIPS POSITIVE on the most test-like anchor 10-16 in 2/3 seeds. In-sample clf feature = +0.24947 (leak control fires correctly, OOF construction verified). VERDICT: no classification-head change is worth a confirm slot. The head is not the bottleneck -- the RANKING is, and it is saturated at AUC ~0.848 across every model family tried. See EXPERIMENTS.md 1r."
e0238,,2026-08-22T18:30:00,gbdt_direct,"STRUCTURAL EDA (no model trained): variance-components / ICC bound on rho from the 176,982 users scored in ALL 5 folds; plus CV-independence and fold-vs-test population audits",screen,0,,,,,no,,9,0,,keep,,,,"THE CEILING: 176,982 users are scored in all 5 folds = 5 repeated 30d measurements of the same person. var(user mean)=3.2523, var(within-user)=2.2416; correcting the user mean for being a 5-window estimate gives var(TRUE user effect)=2.8040, ICC=0.5557 => rho ceiling 0.7455 for ANY model (naive ICC 0.5920 => 0.7694). Our fold-4 rho on these users = 0.6619. RMSLE at ceiling 1.554 vs ours 1.748, headroom 0.194. 44% of the variance in a user's 30d log-GMV is NOT a property of the user -- it is which month they happened to buy. WITHIN-USER PART IS NOISE, VERIFIED: lag-1 autocorr of within-user deviation -0.192, lag-2 -0.280 (a 5-window mean mechanically induces ~-0.25 => no persistence). The one positive, a per-user TREND over windows 0-3 predicting window 4's deviation at +0.0943, is ALREADY IN THE MODEL: corr(trend,residual)=+0.0008, corr(trend,pred)=+0.1269, incR2=0.00000. MODEL BEATS RAW PERSISTENCE: adjacent-window target autocorr 0.520; user's own 4-window mean -> rho 0.6176; model 0.6619. Adding the 4-window mean to the model = incR2 0.00000. Shrinking fold-4 prediction toward the model's own past predictions is worse at every w>0 (best w=0) -- 1n's anchor-averaging kill from another direction. TWO CLEAN AUDITS: (a) per-user residuals across folds are UNCORRELATED (mean off-diag -0.0037) so the 5 folds are independent and sigma_noise is not understated; (b) fold-4 recency distribution matches test almost exactly (0d 37.9 vs 36.5, 1d 54.2 vs 52.6, 7d 84.0 vs 82.8, 30d 100 vs 100) -- the 4.4 re-selection rule is correct; 12.4% of scored fold-4 users fail the test's 3-block rule but DATA.md 9.4 already measured that filter as HARMFUL (over-selects). CONSEQUENCE: the 21-models-all-at-AUC-0.848 puzzle is not coincidence, it is the information limit of a 44%-coin-flip target. See EXPERIMENTS.md 1s."
e0239,e0049,2026-08-22T19:15:00,gbdt_direct,"PRE-REGISTERED: segment-varying AFFINE recalibration (per-segment slope b_g, not just intercept), segments = intermittency (active 30d-blocks out of last 12), LOFO + strictly-forward, vs GLOBAL and RANDOM-SEGMENT controls",screen,0,,,,+0.00024,no,,7,0,scratch_thoughts.md,kill,,,,"HYPOTHESIS (written down BEFORE running, with a 70/30 expectation of failure): sd_M*=rho*sd_L is the optimal spread, the model sits exactly on it GLOBALLY (fold4 sd_M 1.577 vs rho*sd_L 1.576, which is why calibrate.py k*=1.000 and e0235's monotone maps all lose), BUT rho varies by segment (0.66 for users in all 5 folds vs 0.47-0.52 intermittent, e0238), so the optimal SHRINKAGE should vary by segment. Not covered by prior work: calibrate.py is one global parameter; e0235 fits monotone g(M), any function of M alone, which cannot express 'same M, different shrinkage because this user is intermittent'; 1q corrected per-cell MEANS (intercept), this is the SLOPE. PRE-REGISTERED FALSIFIABLE DIAGNOSTIC: hypothesis alive only if b_g deviates materially from 1. RESULT: it does not. b_g in [0.9976, 1.0252], sd 0.0093, ALL within 0.025 of 1.0; and sd_M already tracks rho*sd_L inside EVERY segment (nblk=10: 1.508 vs 1.513; nblk=1: 0.896 vs 0.894). The GBDT is conditionally calibrated per segment, exactly as L2-estimates-E[L|x] implies. LOFO: real segments +0.00024 (2/5 folds), GLOBAL affine +0.00023 (1/5), RANDOM segments +0.00025 (1/5) -- REAL IS INDISTINGUISHABLE FROM RANDOM, the e0214 lesson reproducing exactly. Strictly-forward (fit folds 0-3 -> fold 4) -0.00001 = nil. VERDICT kill; this closes the segment-calibration direction, which was the last one I believed open. Prediction was correct, which is itself the useful part: the 1q finding that E[L|M]~M to within 0.0010 globally does extend conditionally."
e0240,e0162,2026-08-22T16:50:00,stat,"LOCAL/nonparametric estimator as a decorrelated blend member: cell conditional means (top-4/5/7 features) and kNN (k=100/400, 6/10 features), judged on the 1f admissibility frontier",screen,10,,,,0.0,no,,0.6,0,scratchpad/a10_local.py,kill,,,,"THE FRONTIER IS THE USEFUL PART: against the champion a new member needs rho_B >= 0.70378*r + 0.03133*sqrt(1-r^2), i.e. r=0.998->0.70435, 0.97->0.69029, 0.95->0.67837, 0.90->0.64706. So a MUCH WEAKER model suffices if it is decorrelated enough. kNN lands at r=0.926-0.930 with rho_B 0.626-0.629 where the frontier needs ~0.666; cell means r=0.944-0.953 rho 0.638-0.644 vs needed 0.673-0.678. EVERY local estimator has NEGATIVE rho_partial = strictly dominated. This is 1c's 'decorrelation must come at comparable quality', now measured for the local-estimator family."
e0241,e0162,2026-08-22T17:00:00,postproc,"CLIP-AWARE calibration: the scorer computes log1p(max(0,yhat)) and L>=0, so the submitted map is affine-THEN-CLIP, a strictly larger family than the affine one 1b optimises over. Re-fit (a,b) under the clip, LOFO",screen,2,,,,0.0,no,,0.1,0,scratchpad/a11_clip.py,kill,,,,"SOUND HYPOTHESIS, FALSE PREMISE: the clip NEVER BINDS -- 0.00% of calibrated log-predictions go negative on any of the 5 folds (1,062,003 user-anchors). Affine 1.761559, affine+clip 1.761559, clip-optimal 1.761559. So sd_L*sqrt(1-rho^2) really is the ceiling here. Worth recording because rho is invariant to affine maps and CANNOT see a clip, so e0235's rho-based result did not cover this case -- it needed its own test in RMSLE."
e0242,e0101,2026-08-22T17:20:00,nn_seq,"+1 broadcast channel pop_gmv_30 on the FROZEN-FOLD seq path (13 -> 14 channels). Frozen folds score ONE anchor per fold, so this protocol has no pooling confound by construction",confirm,14,1.76705,0.022,"[1.77397, 1.79609, 1.77838, 1.75523, 1.73156]",0.00247,yes,,3.7,0,configs/e0242_seq_popidx.yaml,kill,,,,"+0.00247 vs e0101 = 12x sigma_noise(nn_seq)=0.00020, wins 1/5 folds [+106,+311,+374,+526,-84]e-5. INDEPENDENT CONFIRMATION of e0234's within-anchor null on a protocol that cannot pool. FIFTH consecutive input addition to lose on the seq family (dow +0.00051, 27 derived +0.00137, 5 rank +0.00105, cnngru +0.00162, popidx +0.00247) -- every one of them. Note fold 4 (most test-like) is the single win at -0.00084, the 1l fold-index interaction again, but the mean is decisive. BUG WORTH KEEPING: the first submission died in 11s because I named a local variable `pop` inside build_seq_panel, shadowing the (n_users,n_days) population MASK the function returns."
e0243,e0244,2026-08-22T20:00:00,gbdt_direct,"IDEAS.md I13: magnitude model trained on BUYERS ONLY, scored corr(L,.|Z=1) on the buyer subset vs the measured 0.6001 ceiling (NOT end-to-end)",confirm,665,2.64879,0.03707,"[2.70608, 2.66676, 2.63912, 2.6386, 2.59338]",,yes,,96,"0,1,2",configs/e0243s0_magnitude.yaml,keep,,,[178]*5,"P1 CONFIRMED, PRE-REGISTERED (scratch_thoughts.md, written before running; I gave it 60/40). corr(L,.|Z=1) = 0.5388 vs same-harness control e0244 0.4813 => +0.0575, 5/5 folds, min fold +0.0533. Kill threshold was 0.002 -- exceeded 28x. Seed spread: treatment 0.5388/0.5387/0.5388 (all 3 seeds), control 0.4813/0.4814/0.4814 => 0.0001, so the effect is 574x the reseeded-bag control (IDEAS.md E1 requirement). Magnitude term goes 80.2% -> 89.8% of the 0.6001 ceiling, i.e. level with the buy flag's 89.6%. CONTROL VALIDATES THE HARNESS: e0244s0 reproduces e0049 EXACTLY (cv 1.76551, folds identical, corr 0.4814) -- so this is not cross-session drift (the e0195 hazard). LEAK CHECKLIST 3.3 ALL PASS: (a) Spearman also rises 0.5222 vs 0.4853 => genuine RE-RANKING not rescaling; (b) predicts HIGH on zero-target users (3.763 vs 1.451) so it cannot identify buyers -- it never saw a zero, the opposite of a target leak; (c) identical populations 444,224 rows; (d) improves in ALL FIVE quintiles of L (0.095/0.093/0.117/0.140/0.348 vs 0.070/0.090/0.105/0.117/0.255); (e) corr(e0243 pred, control residual among buyers)=+0.123. MECHANISM as pre-registered: the control spends capacity encoding P(buy) -- its prediction sd among buyers is 1.452 vs the treatment's 0.727. NOT SUBMITTABLE ALONE (cv 2.649): it predicts a positive amount for the 43% who buy nothing, by construction. See e0245 for the recombination, which FAILS. EXPERIMENTS.md 1u."
e0244,e0049,2026-08-22T20:00:00,gbdt_direct,CONTROL for e0243: identical harness/config trained on ALL users -- the only valid reference for the buyers-only change,confirm,665,1.76563,0.02160,"[1.77347, 1.79418, 1.77723, 1.75086, 1.73241]",,no,,93,"0,1,2",configs/e0244s0_magnitude.yaml,keep,,,[178]*5,"Same-harness control. corr(L,.|Z=1) = 0.4813/0.4814/0.4814 across seeds 0/1/2 -- reproduces e0049's 0.4814 exactly, and seed 0 reproduces e0049's cv_mean 1.76551 and every per-fold score EXACTLY. This is what makes e0243's +0.0575 attributable to the one change rather than to harness drift (e0195 measured +0.00046 for a config with ZERO changes across sessions). Seed spread on the magnitude statistic is 0.0001 = the reseeded-bag control."
e0245,e0244,2026-08-22T20:05:00,gbdt_direct,"RECOMBINATION of the better magnitude model with a binned P(buy) head: E[L] = p_hat(M_base) * M_magnitude, p_hat fit leave-one-fold-out",screen,0,1.76977,,,+0.00462,no,,3,2,scripts/score_magnitude.py,kill,,,,"P2 REFUTED, PRE-REGISTERED (I gave the null 75/25 and it holds). A magnitude model that is 574x-the-seed-spread better at RANKING buyers converts to NOTHING end-to-end: recombination scores 1.76977 (200 bins) / 1.76978 (50 bins) vs the 1.76515 baseline = +0.00462 WORSE. CONTROL that isolates it: the SAME recombination using the CONTROL's magnitude scores 1.76589/1.76696, i.e. the hurdle FORM itself costs +0.0007..+0.0018, and swapping in the better magnitude half costs a FURTHER +0.0028..+0.0039. The better ranker makes the product worse. WHY: RMSLE elicits E[L|x] and the hurdle identity E[L|x]=P(buy|x)*E[L|x,buy] multiplies two separately-estimated halves, so errors compound; the magnitude half is trained on a population (buyers) that is NOT the scoring population, and its calibration on the 43% zeros is undefined -- it predicts 3.763 there. This independently reconfirms e0010 (-0.00012) and e0237's hurdle screen (+0.00534, 0/9) at a THIRD baseline, and it is now explained rather than merely observed: the decomposition is not estimation-friendly even when one half is genuinely better. NET: I13's magnitude gap is REAL and CLOSABLE (89.8% of ceiling) but NOT RECOMBINABLE by the hurdle form. A different route to using it -- not p*mag -- is the open question. EXPERIMENTS.md 1u."
e0246,e0244,2026-08-22T21:00:00,gbdt_direct,"The e0243 magnitude prediction AS A FEATURE (stacked, OOF-honest) instead of as a multiplicand -- the open route left by e0245",screen,1,,,,-0.00002,no,,11,"0,1,2",scripts/score_magnitude.py,kill,,,,"KILLED, and the reason closes I13 rather than leaving it open. TWO independent tests. (1) RESIDUAL SCREEN on the real 5-fold OOF (1q method, zero training): corr(mag_pred, baseline residual) = +0.0047 on the FULL population, incremental R2 = 0.00003 vs the 0.0002 kill bar. A LOFO refit of L on [1, base, mag] -- an upper bound on any linear use -- scores 1.76538 vs 1.76515 baseline = +0.00023 WORSE. A fully non-parametric 20x20 2-D map of (base,mag) is +0.00564 worse. (2) LIGHTGBM STACK on the local harness with pipeline params AND early stopping (the 1r lesson): -0.00002 mean, better in 4/9 runs, against a NOISE-COLUMN control at +0.00021, better in 3/9. INDISTINGUISHABLE FROM A RANDOM COLUMN. WHY THE +0.0575 DOES NOT TRANSFER, which is the durable finding: corr(mag, base) = +0.8747 overall and +0.8957 among buyers -- the magnitude model is ~88% redundant with the baseline it would be stacked on. And among buyers corr(mag, baseline residual) = -0.4152, i.e. the WRONG SIGN for a stack: the baseline OVER-predicts exactly where the magnitude model says 'high', because among buyers base ~ P(buy)*amount, so a high base can mean 'certain to buy' rather than 'will spend a lot'. The 5.87% incremental R2 the magnitude prediction shows AMONG BUYERS is real but is entirely the buy-probability confound being removed -- it is not new information about the amount. CONCLUSION: I13's magnitude gap is real (80.2% -> 89.8% of ceiling, e0243) but is NOT SPENDABLE by either route -- not as a multiplicand (e0245, +0.00462) and not as a feature (this row). Three independent kills of the hurdle decomposition (e0010, e0237, e0245) plus one of stacking. EXPERIMENTS.md 1u."
e0247,e0244,2026-08-22T21:40:00,gbdt_direct,"WEIGHTED LOSS: up-weight buyer rows by w in {1,1.5,2,3,5} -- one estimator, one population, no decomposition (the last route left open by e0245/e0246)",screen,0,,,,+0.03053,no,,14,"0,1,2",scratch_thoughts.md,kill,,,,"KILLED, PRE-REGISTERED at 80/20 against with the failure mode named in advance. w* = 1: the curve is MONOTONE INCREASING from baseline with NO interior optimum -- w=1.5 +0.03053, w=2 +0.07255, w=3 +0.15796, w=5 +0.29161, and 0/9 runs better at EVERY weight. MECHANISM CONFIRMED AS PRE-REGISTERED: L2-with-weights elicits a WEIGHTED conditional mean, so re-weighting does not merely reallocate capacity, it CHANGES THE ESTIMAND. Measured directly: predictions on zero-target users inflate 1.4059 -> 1.8752 -> 2.5002 for w=1/2/5 and overall bias goes +0.1402 -> +0.5300 -> +0.9909. RMSLE pays for that immediately. The hoped-for capacity effect is not visible at ANY weight; the estimand effect dominates completely. Consistent with 1q: the model is already within 0.0010 of E[L|M], so any re-weighting moves it AWAY from the right estimand. THE DIAGNOSTIC, THIRD OCCURRENCE: at w=5 corr(L,.|Z=1) RISES +0.0085 (0.4623 -> 0.4708) while RMSLE DEGRADES +0.29161. The magnitude statistic and the competition metric move in OPPOSITE directions -- the same dissociation as e0243 (+0.0575 magnitude, nothing end-to-end) and e0245 (better magnitude half, worse product). NET: all three routes out of I13 are now closed -- multiplicand (e0245), feature (e0246), weighted loss (e0247). The magnitude gap is real, closable, and NOT SPENDABLE. EXPERIMENTS.md 1u."
e0248,e0120,2026-08-22T22:30:00,gbdt_direct,"BOUND TEST on ""is any feature left"": screen 7 exotic RAW-PANEL combinations against the gbdt+seq BLEND residual, then train a second GBDT directly on the first GBDT residual",screen,7,,,,,no,,12,0,scripts/residual_screen.py,kill,,,4,"Asks whether any feature -- raw or a complex COMBINATION -- is left, and answers it with a BOUND rather than another candidate list. (1) RAW-DATA CHECK: the GRU on 13 raw daily channels with ZERO engineered features has incremental R2 = 0.00153 over the 665-feature GBDT (8x the kill bar, the largest of anything screened) -- but that is NOT unexploited: LOFO-blending it gives 1.76500 -> 1.76296 = -0.00204, which IS the blend the champion already banks (e0120/e0150/e0162). Raw data holds structure the features miss, and we already spend it. (2) 7 EXOTIC COMBINATIONS screened against the BLEND residual (dow-spend entropy, spike-vs-habit, funnel slope, buy-lifespan density, channel divergence, max dormancy, log intensity) -- ALL <= 0.00012 incremental R2 WITHIN FOLD, every one sign-flipping across folds. *** MY ERROR, CAUGHT AND CORRECTED: the POOLED version of this screen gave +0.1522 corr / 0.02316 incR2 -- 100x the kill bar and the largest 'signal' in project history. It was entirely a BETWEEN-FOLD OFFSET: pooling 5 folds without removing per-fold means lets a fold-level mean difference masquerade as user-level signal. Within fold 4 the same feature scores -0.0006. ALWAYS SCREEN WITHIN FOLD. *** (3) THE GENERAL BOUND: a second GBDT trained directly on the first's residual, same features, pipeline params + early stopping, stops at best_iteration=4 and scores corr +0.0018 with the true test residual (+0.00025 WORSE than predicting zero). A full gradient-boosted search over these inputs cannot fit the residual out of sample => no hand-crafted combination of them can either. This is a bound on the FEATURE SPACE, not another null candidate. EXPERIMENTS.md 1v."
